Index,Prompt,Num_Words,Num_Sentences,Num_Tokens,Num_Adjectives,Num_Nouns,Num_Verbs,Num_Adverbs,Human_Ratings
1253,"Four dogs running through a field, chasing after a frisbee.",12,1,12,0,3,2,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [4, 3, 3], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [4, 3, 3], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [4, 3, 3]}"
1254,A pair of elephants walking trunk to tail along a dusty path.,13,1,13,1,4,2,0,"{'DALLE_3': [4, 5, 5], 'DeepFloyd_I_XL_v1': [4, 4, 4], 'Midjourney_6': [4, 4, 5], 'SDXL_2_1': [4, 4, 5], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [3, 3, 4]}"
1255,Three policemen working together to direct traffic at a busy intersection.,12,1,12,1,3,2,1,"{'DALLE_3': [3, 4, 4], 'DeepFloyd_I_XL_v1': [4, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [2, 4, 4], 'SDXL_Base': [3, 5, 4], 'SDXL_Turbo': [2, 4, 4]}"
1256,Two friends laughing heartily over coffee at a local cafe.,11,1,12,1,3,1,1,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 4, 3], 'SDXL_Base': [4, 4, 5], 'SDXL_Turbo': [5, 4, 3]}"
1257,Three nurses taking care of patients in a busy hospital ward.,12,1,12,1,5,1,0,"{'DALLE_3': [3, 4, 3], 'DeepFloyd_I_XL_v1': [4, 4, 4], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 5, 4], 'SDXL_Base': [3, 4, 4], 'SDXL_Turbo': [5, 3, 5]}"
1258,A group of sheep being led by two shepherds across a green field.,14,1,14,1,4,2,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [5, 4, 5]}"
1259,A monkey with a backpack is jumping from one smaller tree to another larger tree.,16,1,16,2,4,2,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [4, 3, 2], 'Midjourney_6': [3, 4, 3], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [3, 3, 2]}"
1260,"In the middle of the cluttered room, a coat rack with nothing on it is in the middle of the room.",23,1,24,1,7,1,0,"{'DALLE_3': [2, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [2, 3, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 3, 2]}"
1261,"On a large stone platform, there are two camel statues but no horse statues.",16,1,16,2,5,1,0,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 5, 3], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [5, 5, 5]}"
1262,"A sky full of stars, but no moon in sight.",12,1,12,2,3,0,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 5, 5], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [5, 5, 5]}"
1263,A hippopotamus in the water is bigger than a baby elephant by the river.,15,1,17,1,5,1,0,"{'DALLE_3': [4, 3, 5], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1264,"There are two bananas in the basket, but no apples.",12,1,12,0,3,1,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [2, 3, 3], 'SDXL_Turbo': [3, 2, 3]}"
1265,"In a room, there is only a table, but no chairs.",14,1,14,0,3,1,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 3, 3], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 3], 'SDXL_Turbo': [2, 3, 2]}"
1266,A squirrel's nest with lots of pine cones but not a squirrel in sight.,16,1,16,2,5,0,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 5, 5], 'SDXL_Base': [4, 4, 4], 'SDXL_Turbo': [2, 2, 2]}"
1267,"A bookshelf full of novels, none of which have a parrot on the cover.",16,1,16,1,4,1,0,"{'DALLE_3': [2, 2, 3], 'DeepFloyd_I_XL_v1': [2, 3, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [3, 3, 5], 'SDXL_Base': [2, 2, 3], 'SDXL_Turbo': [2, 2, 3]}"
1268,"In a classroom without a teacher, the students quietly study on their own.",15,1,15,1,3,1,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 3, 3], 'SDXL_Base': [5, 3, 5], 'SDXL_Turbo': [4, 3, 3]}"
1269,"There are a few cows in the post-harvest farmland, all of which are tired.",16,1,18,2,2,3,0,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [5, 4, 4], 'Midjourney_6': [4, 3, 4], 'SDXL_2_1': [5, 4, 4], 'SDXL_Base': [5, 4, 4], 'SDXL_Turbo': [5, 5, 4]}"
1270,A kitchen scene with a child trying to reach a cookie jar that doesn't contain any cookies.,19,1,19,1,5,4,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1271,A red and green frog is jumping from one lotus leaf to another bigger one.,16,1,16,3,3,2,0,"{'DALLE_3': [4, 2, 3], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 3, 2]}"
1272,A police station's lost and found box that doesn't have any lost dogs or cats.,18,1,18,1,6,3,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 2, 1], 'SDXL_2_1': [5, 3, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1273,A pet store where all the hamster cages are empty.,11,1,11,1,4,1,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 5], 'SDXL_2_1': [5, 4, 5], 'SDXL_Base': [2, 3, 3], 'SDXL_Turbo': [2, 2, 3]}"
1274,An artist's studio with canvases that don't depict any birds or wildlife.,15,1,17,0,5,2,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [4, 4, 4], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 3, 2]}"
1275,"A wildlife scene that doesn't feature any lions or tigers, just serene landscapes.",16,1,16,2,4,2,2,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 3, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 3, 2]}"
1276,"A mountain path where no horses or riders have passed today, only fallen leaves.",16,1,16,0,6,3,1,"{'DALLE_3': [5, 3, 5], 'DeepFloyd_I_XL_v1': [5, 2, 5], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [5, 3, 5], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [5, 4, 5]}"
1277,A playground where no children are playing.,8,1,8,0,2,2,0,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [5, 2, 5], 'SDXL_Base': [5, 3, 5], 'SDXL_Turbo': [5, 3, 5]}"
1278,A kitchen with a fridge that doesn't have any milk left.,13,1,13,0,3,3,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [3, 2, 3], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [5, 3, 4]}"
1279,A farm with a barn that doesn't shelter any sheep.,12,1,12,0,3,2,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 3], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 3]}"
1280,"A lively animal circus scene with tigers, lions and seals, but no monkeys.",16,1,16,1,6,0,1,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [2, 2, 3], 'Midjourney_6': [3, 3, 5], 'SDXL_2_1': [3, 2, 3], 'SDXL_Base': [3, 2, 3], 'SDXL_Turbo': [3, 2, 3]}"
1281,"A city park where the usual flock of pigeons isn't around, just scattered breadcrumbs.",17,1,18,1,5,2,3,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 3, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1282,"A vet's office with a 'No waiting' sign, as there are no pets.",17,1,18,1,4,2,0,"{'DALLE_3': [2, 1, 2], 'DeepFloyd_I_XL_v1': [1, 2, 3], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [4, 2, 2], 'SDXL_Base': [2, 2, 4], 'SDXL_Turbo': [3, 3, 1]}"
1283,A kitchen without a spoon on the counter.,9,1,9,0,3,0,0,"{'DALLE_3': [1, 1, 2], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 4, 4], 'SDXL_2_1': [5, 4, 4], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 4, 4]}"
1284,"A study desk, but no pen in sight.",10,1,10,0,4,0,0,"{'DALLE_3': [2, 2, 1], 'DeepFloyd_I_XL_v1': [5, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [5, 4, 5], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [5, 3, 5]}"
1285,"In the living room, the TV remote is not on the table.",14,1,14,0,5,1,1,"{'DALLE_3': [1, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [5, 4, 4], 'SDXL_Base': [5, 4, 4], 'SDXL_Turbo': [3, 3, 2]}"
1286,A rainy day with no umbrella by the door.,10,1,10,1,3,0,0,"{'DALLE_3': [2, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 3], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [5, 3, 5], 'SDXL_Base': [2, 3, 4], 'SDXL_Turbo': [2, 2, 3]}"
1287,A party with no candles on the cake.,9,1,9,0,3,0,0,"{'DALLE_3': [2, 2, 1], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 3, 2]}"
1288,A bed without the usual cat sleeping on it.,10,1,10,1,2,1,0,"{'DALLE_3': [1, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 2, 2]}"
1289,"An office, the computer on, but no one there.",12,1,13,0,3,0,1,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [3, 2, 3], 'Midjourney_6': [3, 3, 3], 'SDXL_2_1': [5, 2, 3], 'SDXL_Base': [5, 3, 3], 'SDXL_Turbo': [3, 3, 3]}"
1290,"In a classroom, the clock is not on the wall.",12,1,12,0,3,1,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [1, 2, 1], 'Midjourney_6': [2, 2, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 3, 2]}"
1291,no camera in the photographer's hands.,8,1,8,0,3,0,0,"{'DALLE_3': [2, 2, 1], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 3, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1292,"A person is morning running, but he doesn't wear shoes.",13,1,13,0,3,4,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 3], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [1, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [4, 2, 2]}"
1293,"There is no towel in the bag, in a gym scene.",13,1,13,1,3,1,0,"{'DALLE_3': [2, 1, 2], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [4, 5, 4], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [3, 3, 3]}"
1294,"A classroom with books, but no book open.",10,1,10,0,3,0,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [4, 3, 5]}"
1295,A coffee mug is not filled.,7,1,7,0,2,2,1,"{'DALLE_3': [4, 5, 5], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [2, 3, 3], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [4, 4, 5]}"
1296,"In the classroom, three students are listening attentively to the teacher, but there are no books on the table.",22,1,24,0,5,3,1,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 2, 2]}"
1297,a tree without any leaves.,6,1,6,0,2,0,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [5, 4, 5], 'SDXL_Base': [5, 5, 5], 'SDXL_Turbo': [5, 4, 5]}"
1298,a shoe rack without any red pairs of shoes on it.,12,1,12,1,4,0,0,"{'DALLE_3': [2, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [4, 5, 5], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1299,Two wardrobes without shirts side by side in the bedroom.,11,1,12,0,5,0,0,"{'DALLE_3': [2, 2, 4], 'DeepFloyd_I_XL_v1': [2, 3, 4], 'Midjourney_6': [2, 3, 4], 'SDXL_2_1': [3, 3, 5], 'SDXL_Base': [2, 3, 4], 'SDXL_Turbo': [2, 3, 4]}"
1300,A plate without a banana but with two apples,9,1,9,0,3,0,0,"{'DALLE_3': [2, 3, 4], 'DeepFloyd_I_XL_v1': [2, 2, 3], 'Midjourney_6': [1, 2, 3], 'SDXL_2_1': [2, 4, 4], 'SDXL_Base': [1, 2, 3], 'SDXL_Turbo': [2, 2, 3]}"
1301,a street without bikes.,5,1,5,0,2,0,0,"{'DALLE_3': [2, 2, 4], 'DeepFloyd_I_XL_v1': [5, 5, 5], 'Midjourney_6': [2, 3, 4], 'SDXL_2_1': [3, 2, 4], 'SDXL_Base': [3, 5, 5], 'SDXL_Turbo': [2, 2, 4]}"
1302,A house with no round windows but square ones.,10,1,10,1,3,1,0,"{'DALLE_3': [2, 2, 5], 'DeepFloyd_I_XL_v1': [4, 5, 4], 'Midjourney_6': [2, 2, 4], 'SDXL_2_1': [5, 5, 5], 'SDXL_Base': [4, 5, 5], 'SDXL_Turbo': [5, 5, 5]}"
1303,Two cars without windows waiting at a traffic light.,10,1,10,0,4,1,0,"{'DALLE_3': [3, 4, 5], 'DeepFloyd_I_XL_v1': [2, 3, 4], 'Midjourney_6': [1, 2, 4], 'SDXL_2_1': [2, 2, 4], 'SDXL_Base': [1, 2, 3], 'SDXL_Turbo': [2, 2, 3]}"
1304,a city intersection without blue cars.,7,1,7,1,3,0,0,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [1, 1, 3], 'Midjourney_6': [2, 3, 4], 'SDXL_2_1': [2, 3, 4], 'SDXL_Base': [2, 4, 4], 'SDXL_Turbo': [5, 4, 5]}"
1305,Two bananas without peels crossed.,6,1,7,0,2,1,0,"{'DALLE_3': [4, 4, 4], 'DeepFloyd_I_XL_v1': [3, 4, 5], 'Midjourney_6': [3, 4, 5], 'SDXL_2_1': [3, 3, 4], 'SDXL_Base': [2, 3, 3], 'SDXL_Turbo': [3, 3, 3]}"
1306,Two birds that aren't red land on a table.,11,1,11,1,3,1,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [4, 3, 3], 'SDXL_Base': [4, 3, 3], 'SDXL_Turbo': [4, 3, 3]}"
1307,Two rowboats without paddles on the grass in the park.,11,1,13,0,4,0,0,"{'DALLE_3': [5, 3, 2], 'DeepFloyd_I_XL_v1': [5, 3, 5], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [5, 4, 5], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [5, 4, 3]}"
1308,A brand new red harp with no strings leaning against an old green guitar with strings.,17,1,17,4,5,1,0,"{'DALLE_3': [2, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [1, 2, 1]}"
1309,a red harp without any strings.,7,1,7,1,2,0,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1310,A green harp without strings leaning against a red guitar without strings.,13,1,13,2,4,1,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1311,A sunny park with no cheerful children playing.,9,1,9,2,2,1,0,"{'DALLE_3': [2, 1, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [5, 4, 5]}"
1312,A cozy bedroom without a fluffy pillow on the bed.,11,1,11,1,4,0,0,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 2, 2]}"
1313,"A busy office, but not a single bright screen on.",12,1,12,2,3,0,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 3], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 3, 2]}"
1314,An art studio without any messy paints scattered.,9,1,9,1,3,1,0,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 2, 2]}"
1315,A library shelf with no ancient books displayed.,9,1,9,1,3,1,0,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 3, 2], 'SDXL_Base': [2, 3, 2], 'SDXL_Turbo': [2, 2, 2]}"
1316,"A dining table, but no hot meals were served.",11,1,11,1,3,2,0,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [4, 2, 3], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [3, 3, 3], 'SDXL_Turbo': [3, 3, 3]}"
1317,A sandy beach without any soft towels spread out.,10,1,10,2,2,1,0,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [4, 4, 4], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [5, 4, 5], 'SDXL_Base': [5, 4, 5], 'SDXL_Turbo': [5, 4, 5]}"
1318,A little boy sits on a large red storage box and holds up a smaller green one.,18,1,18,6,3,1,0,"{'DALLE_3': [4, 3, 4], 'DeepFloyd_I_XL_v1': [3, 2, 4], 'Midjourney_6': [4, 4, 5], 'SDXL_2_1': [3, 2, 3], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1319,A winter morning with no white snow covering roofs.,10,1,10,1,4,1,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 2]}"
1320,A pet shop with no tiny hamsters running wheels.,10,1,11,1,4,1,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 2, 3], 'SDXL_2_1': [3, 2, 3], 'SDXL_Base': [3, 2, 3], 'SDXL_Turbo': [3, 3, 3]}"
1321,A rickety table with a couple of even more rickety chairs next to it.,15,1,19,1,5,0,1,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [5, 4, 5], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [4, 2, 3], 'SDXL_Base': [5, 3, 5], 'SDXL_Turbo': [5, 4, 5]}"
1322,A happy boy is behind an unhappy girl.,9,1,9,2,2,1,0,"{'DALLE_3': [2, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [2, 3, 2]}"
1323,"The table lamp emits bright light, but the chandelier's light is not bright.",16,1,17,2,5,2,1,"{'DALLE_3': [3, 3, 3], 'DeepFloyd_I_XL_v1': [2, 2, 3], 'Midjourney_6': [2, 3, 3], 'SDXL_2_1': [2, 3, 3], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [2, 2, 3]}"
1324,A kitten hides in a shoe bigger than itself and peeks out.,13,1,14,2,2,1,0,"{'DALLE_3': [4, 4, 4], 'DeepFloyd_I_XL_v1': [5, 4, 4], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [4, 3, 3], 'SDXL_Base': [4, 3, 3], 'SDXL_Turbo': [4, 4, 4]}"
1325,"A vase contains flowers of various colors, but there are no red flowers.",15,1,15,2,4,2,0,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [2, 2, 2], 'SDXL_Turbo': [3, 3, 2]}"
1326,A larger gorilla hands a smaller mechanical monkey a banana.,11,1,11,3,3,1,0,"{'DALLE_3': [4, 3, 2], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [5, 3, 5], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [4, 2, 2]}"
1327,"On a wooden dining table, both the spoons and plates are made of wood, only the fork is not made of wood.",25,1,25,1,7,4,2,"{'DALLE_3': [3, 3, 2], 'DeepFloyd_I_XL_v1': [3, 3, 2], 'Midjourney_6': [3, 3, 2], 'SDXL_2_1': [2, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
1328,"On the roof, there are three happy puppies, but not a single cat.",16,1,16,2,3,1,1,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [5, 3, 4], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [3, 2, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [5, 4, 5]}"
1329,A child is holding a snowball with hands that are not wearing gloves.,14,1,14,0,4,4,1,"{'DALLE_3': [3, 3, 4], 'DeepFloyd_I_XL_v1': [3, 3, 4], 'Midjourney_6': [5, 5, 5], 'SDXL_2_1': [3, 3, 3], 'SDXL_Base': [3, 3, 4], 'SDXL_Turbo': [3, 3, 4]}"
1330,"Two people are sitting side by side; the person on the left is laughing, but the one on the right is not.",25,1,25,0,6,5,1,"{'DALLE_3': [5, 5, 5], 'DeepFloyd_I_XL_v1': [3, 3, 3], 'Midjourney_6': [3, 3, 4], 'SDXL_2_1': [3, 3, 4], 'SDXL_Base': [3, 3, 4], 'SDXL_Turbo': [3, 3, 5]}"
1331,"A brand-new computer sits on a metal table, the mouse is lit up, but the screen is not.",21,1,24,1,6,3,1,"{'DALLE_3': [3, 3, 4], 'DeepFloyd_I_XL_v1': [3, 3, 4], 'Midjourney_6': [3, 3, 4], 'SDXL_2_1': [3, 3, 4], 'SDXL_Base': [3, 3, 4], 'SDXL_Turbo': [3, 3, 3]}"
1332,"A person with a bright scarf, and no hat in the cold.",14,1,14,1,4,0,0,"{'DALLE_3': [2, 3, 2], 'DeepFloyd_I_XL_v1': [2, 3, 2], 'Midjourney_6': [2, 3, 2], 'SDXL_2_1': [2, 3, 2], 'SDXL_Base': [2, 3, 3], 'SDXL_Turbo': [2, 3, 2]}"
1333,Three people on a bench without shoes.,8,1,8,0,3,0,0,"{'DALLE_3': [5, 4, 5], 'DeepFloyd_I_XL_v1': [2, 2, 2], 'Midjourney_6': [5, 4, 5], 'SDXL_2_1': [2, 3, 2], 'SDXL_Base': [4, 3, 3], 'SDXL_Turbo': [3, 2, 2]}"
1334,"A jogging man, and no watch on his wrist.",11,1,11,0,4,0,0,"{'DALLE_3': [2, 2, 2], 'DeepFloyd_I_XL_v1': [2, 2, 3], 'Midjourney_6': [2, 2, 5], 'SDXL_2_1': [5, 4, 3], 'SDXL_Base': [4, 4, 3], 'SDXL_Turbo': [4, 4, 3]}"
1335,The girl stuck an unopened rose in a transparent vase without water.,13,1,14,2,3,2,0,"{'DALLE_3': [3, 2, 2], 'DeepFloyd_I_XL_v1': [3, 2, 2], 'Midjourney_6': [3, 2, 2], 'SDXL_2_1': [3, 3, 2], 'SDXL_Base': [3, 3, 2], 'SDXL_Turbo': [3, 3, 2]}"
